"","Pressão","Nivel Tank","Nivel Barril","Temperatura1","Temperatura 2","Temperatura 3","Temperatura 4","Temperatura 5","Velocidade 1","Velocidade 2","Velocidade 3","Velocidade 4","Velocidade 5","Velocidade 6","Vibração 1","Vibração2","Vibração 3","Vibração 4","Cor 1","Cor 2","Target"
"","1172.1918","1593.6696","68.59118","91.345725","28.865775","31.003785","29.323185","122.296695","728.34696","713.82708","680.68908","687.13056","716.70672","660.89988","11.835108","12.140928","12.220746","12.313464","0","2","0"
"","1167.5652","1582.3664","68.54099","90.63945","28.75437","30.89472","29.20218","72.043305","727.96248","709.96536","678.45996","686.30436","715.63248","659.50488","11.826192","12.125022","12.193548","12.300216","1","0","0"
"","1164.2958","1579.1192","68.463815","90.12024","28.7226","30.734145","29.121525","52.03605","726.44652","705.77604","670.6836","679.48272","715.01544","658.19916","11.78529","12.088686","12.188898","12.204144","1","1","0"
"","1162.7772","1574.1504","68.083015","90.110205","28.6806","30.7113","28.87035","149.48226","718.64352","703.827","667.82772","676.79676","714.11364","655.8984","11.703498","12.086178","12.09204","12.145068","0","1","0"
"","1159.1628","1566.1496","67.884075","89.35578","28.67949","30.64602","28.83657","128.38407","717.51276","703.5624","667.25388","674.38296","711.3006","648.62568","11.652162","12.045516","12.073722","12.143202","0","0","0"
"","1158.8022","1562.6384","67.559905","89.33094","28.65312","30.499335","28.826955","129.12645","717.1812","703.341","665.08236","673.95528","705.87756","648.40932","11.650674","12.023922","12.062796","12.13917","0","2","0"
"","1158.0108","1562.0232","67.35883","88.326315","28.623525","30.49467","28.701585","136.84719","713.01852","703.0728","661.12524","673.53516","705.7476","642.89304","11.499726","11.970726","11.98962","12.132624","0","0","0"
"","1152.873","1561.6944","67.32355","87.880635","28.50903","30.35529","28.693875","65.80215","708.8616","702.26064","659.21004","668.8062","696.31092","642.35484","11.492484","11.886756","11.983026","12.122712","1","1","0"
"","1150.8384","1553.5624","67.026435","87.746085","28.472295","30.32733","28.570605","99.2973","706.59756","699.03","657.92916","668.7486","690.84108","637.45776","11.446458","11.88315","11.936472","12.094026","1","2","0"
"","1149.7464","1551.276","67.02045","86.59242","28.461885","30.20268","28.505865","149.477415","701.20008","698.06088","655.96824","668.66004","690.489","633.05424","11.331636","11.824284","11.887818","12.071988","0","1","0"
"","1145.3262","1548.4","66.98391","86.280615","28.36245","30.189135","28.479495","16.876875","700.3062","695.88108","655.8426","666.2034","687.3966","631.99764","11.314038","11.821734","11.796618","12.0414","1","2","0"
"","1137.4074","1543.2592","66.8815","85.860675","28.35492","29.987565","28.35117","32.152575","698.28408","691.04304","653.89032","663.24168","685.66608","630.20916","11.259468","11.789046","11.691762","12.033618","1","0","0"
"","1131.5004","1541.2648","66.774925","85.694625","28.331925","29.98617","28.146045","108.8481","692.50392","690.06708","650.84544","662.59584","685.60452","630.0954","11.252472","11.742906","11.684844","12.018282","1","1","0"
"","1121.5128","1538.952","66.75417","85.63392","28.316565","29.966595","28.045515","21.519915","690.89112","686.0376","643.55544","661.66308","684.89316","628.86276","11.217624","11.687694","11.641062","11.928384","1","2","0"
"","1118.8632","1536.3008","66.48243","85.122225","28.19853","29.845935","27.877095","66.06324","690.12072","682.62516","635.69772","657.36756","684.23976","628.72632","11.147376","11.635422","11.637894","11.881374","1","1","0"
"","1118.8224","1534.2496","65.63025","84.97071","27.97401","29.82303","27.782505","107.28621","687.49092","682.56648","629.8236","656.34408","680.77872","623.98116","11.1237","11.607492","11.615868","11.856726","1","2","0"
"","1116.3264","1532.576","65.627975","84.88692","27.874905","29.64732","27.498","58.768575","681.75684","681.90408","627.57612","655.92648","679.4424","623.88","11.05497","11.598654","11.524062","11.848224","0","1","0"
"","1115.7888","1517.3944","65.622165","84.265605","27.81744","29.31936","27.40275","145.580145","681.14772","676.60488","627.42816","653.51376","676.4778","620.6868","10.924644","11.59245","11.44101","11.755044","1","0","0"
"","1110.1566","1513.9216","65.57859","84.12003","27.693885","29.176125","26.847615","137.85639","680.9526","671.54148","626.21964","649.74096","669.97332","617.40972","10.898172","11.572308","11.42793","11.71584","0","1","0"
"","1106.0862","1511.1032","65.05177","84.04623","27.658695","29.14452","26.845695","141.265965","679.27176","666.5886","623.99088","646.86276","668.78424","616.85784","10.88976","11.458572","11.412606","11.688234","0","1","0"
"","1104.6606","1494.7832","64.81503","83.889045","27.585975","29.02287","26.815095","53.8878","678.14712","661.52628","620.72244","640.45368","656.96508","616.49352","10.862514","11.426844","11.348676","11.680728","0","1","0"
"","1085.1132","1488.7616","64.643635","83.823435","27.45165","28.911165","26.75862","120.307365","674.66196","656.0424","612.78696","639.2304","656.87292","616.4568","10.796796","11.425998","11.204538","11.672244","0","2","0"
"","1084.344","1486.82","64.61756","83.32083","27.389115","28.871535","26.295135","78.1245","672.98976","651.43296","610.34256","639.00504","653.2704","616.29228","10.775418","11.392908","11.052288","11.664072","0","0","0"
"","1083.717","1482.7968","64.5267","83.276595","27.310665","28.78077","26.27844","5.25894","668.2086","640.2654","606.68784","638.4618","650.52792","615.02688","10.759158","11.326938","11.021148","11.624484","1","2","0"
"","1078.4994","1469.3936","64.46825","82.82142","27.11994","28.721505","26.258025","120.67707","667.90836","636.0714","603.81396","637.49052","645.41232","610.54236","10.74756","11.319606","10.988196","11.593206","1","1","0"
"","1064.1972","1461.1704","64.157975","82.69758","26.86542","28.54416","26.178075","83.91477","663.33528","630.32112","601.1136","635.28264","641.45448","609.6312","10.710708","11.295612","10.986162","11.487504","0","1","0"
"","1062.198","1460.1136","63.95704","82.518885","26.67651","28.46823","26.163705","19.483125","660.6378","628.39548","601.00956","634.5882","639.93672","605.29716","10.630356","11.236038","10.93338","11.429622","1","2","0"
"","1060.0212","1458.5024","63.81487","82.35036","26.53227","28.309005","26.00436","41.83317","658.49256","628.06356","600.37344","633.44772","638.03952","604.44864","10.593912","11.150004","10.894974","11.255826","1","1","0"
"","1056.255","1451.9968","63.57904","82.023255","26.473995","28.308435","25.82034","90.6594","655.96536","625.9968","598.09968","632.84076","637.54776","602.36352","10.512132","11.115162","10.876788","11.199738","0","2","0"
"","1053.528","1438.1848","63.096705","81.99648","26.44287","28.09677","25.66131","47.73804","650.9736","623.016","596.86416","629.235","637.3026","600.71184","10.490286","11.088126","10.84602","11.149752","0","0","0"
"","1042.62","1431.2608","63.013755","81.97326","26.42865","27.99156","25.629225","18.658095","648.10764","622.52028","596.45736","628.50132","633.23748","596.82888","10.471536","11.045142","10.827282","11.118726","0","2","0"
"","1038.408","1429.1632","63.0112","81.972225","26.38203","27.700335","25.62009","122.366085","645.8724","622.40004","594.56088","628.19532","632.37024","596.39148","10.394376","11.041044","10.79514","11.118126","1","0","0"
"","1030.8066","1427.2728","61.962355","81.625995","26.30625","27.455085","25.44807","29.0685","645.6708","622.36152","594.09972","626.84352","632.05344","594.99612","10.324434","11.020044","10.752108","11.057112","1","0","0"
"","1028.2182","1427.1752","61.780915","81.35289","26.087505","27.32391","25.422225","4.285185","643.66884","622.31724","593.87688","622.78776","631.14588","591.26076","10.2114","11.015268","10.714782","10.836066","1","0","0"
"","1025.5656","1421.1008","61.557895","81.342045","25.99734","27.2664","25.357785","123.03702","640.54548","613.02024","593.001","622.0854","628.10244","590.51628","10.199826","11.01507","10.71111","10.692444","0","1","0"
"","1023.4266","1418.4848","61.4096","81.156015","25.879725","27.261645","25.16079","110.6247","636.0012","612.89316","592.1982","617.42232","625.14756","589.47804","10.141722","10.995546","10.707822","10.673424","0","2","0"
"","1019.628","1413.3296","61.31307","81.121275","25.85826","27.255885","25.15509","78.8955","633.51216","611.87904","591.3342","615.31812","619.8066","586.9782","10.019286","10.976976","10.697412","10.662006","1","1","0"
"","1019.277","1412.3736","60.732455","80.85645","25.70961","27.19011","25.05573","76.13577","631.5228","611.721","588.49776","614.49624","615.7998","580.59252","9.967386","10.90572","10.68846","10.648458","0","2","0"
"","1012.8828","1411.5648","60.263175","80.62452","25.652925","26.934945","24.91944","96.106695","623.81844","610.4376","586.62792","609.96024","609.45624","579.97692","9.838398","10.81164","10.659666","10.606566","1","2","0"
"","1012.7796","1411.0456","60.166645","80.59671","25.63635","26.783925","24.85011","136.85415","620.63244","610.3908","586.33056","607.85784","606.57696","571.7574","9.806646","10.662102","10.539804","10.499118","1","0","0"
"","1011.5862","1398.0704","59.98748","80.31789","25.57998","26.588115","24.780855","41.11875","618.92172","594.57384","584.88732","606.81132","606.267","569.74428","9.793752","10.528908","10.496142","10.498884","0","2","0"
"","1011.5382","1388.1448","59.46465","80.09253","25.510935","26.58405","24.562905","146.279475","612.77112","593.10252","579.11976","598.8168","604.69164","569.6658","9.724872","10.52727","10.468992","10.47483","1","1","0"
"","1011.0162","1385.4256","59.39549","80.06265","25.479855","26.5389","24.440145","61.31853","605.421","590.54976","578.35512","595.5156","603.72108","565.11396","9.670794","10.475304","10.367514","10.42803","1","1","0"
"","1010.0208","1384.1904","58.791145","79.74378","25.152075","26.23782","24.429315","25.29789","605.36412","585.3096","573.2694","593.136","602.98884","563.7654","9.655062","10.46382","10.363446","10.406748","0","1","0"
"","993.147","1375.7784","58.76101","79.44201","25.06692","26.22201","24.398955","117.51996","604.3014","582.50988","569.7144","591.89112","600.82488","563.48604","9.648762","10.390638","10.346586","10.400166","1","2","0"
"","990.4284","1368.976","58.29075","79.301115","25.05264","26.08635","24.31632","8.343945","601.33248","580.31712","564.66216","581.65992","600.14448","562.72176","9.63471","10.339596","10.202376","10.383618","0","1","0"
"","990.066","1367.2152","58.28382","79.19199","24.90987","25.93074","24.15978","6.320955","599.08356","577.20636","564.01704","580.90608","599.84928","559.4904","9.532584","10.334304","10.195086","10.382268","1","2","0"
"","988.6974","1366.0472","57.89343","79.072245","24.874965","25.925325","24.10818","68.374485","597.30084","577.10448","559.2366","579.23244","596.68704","559.08324","9.460818","10.251804","10.175202","10.363446","1","2","0"
"","988.1496","1364.5536","57.61602","78.999615","24.815085","25.86675","24.04677","77.169285","596.87424","574.10172","556.8048","579.231","596.63304","554.04576","9.401994","10.243332","10.10922","10.26921","0","1","0"
"","985.2558","1361.9568","57.45992","78.959205","24.795915","25.54776","24.017055","54.02418","595.79064","571.0212","556.344","578.71368","590.23836","550.58076","9.313314","10.185696","10.045464","10.2297","1","2","0"
"","975.4902","1358.7512","57.245825","78.873615","24.72723","25.29111","24.00072","2.42271","591.345","570.9762","554.65344","569.1996","588.10032","545.3856","9.274302","10.152492","10.007886","10.219518","1","1","0"
"","975.0648","1354.9288","56.985775","78.6987","24.512145","25.22778","23.897415","37.64775","589.38768","569.87172","554.53392","566.07444","587.29428","544.53852","9.187452","10.021002","9.965778","10.169388","1","1","0"
"","973.0368","1352.9232","56.874895","78.609375","24.160365","25.19367","23.877675","130.653705","575.01972","566.40168","552.77604","565.2936","585.22896","544.50648","9.169248","9.994212","9.883482","10.12503","0","1","0"
"","972.4794","1352.3648","56.063315","78.497415","24.032715","25.153305","23.810055","45.296535","574.97868","566.34552","550.32588","564.00192","582.59952","542.32812","9.161514","9.888822","9.858702","10.077864","1","0","0"
"","969.9348","1346.56","55.80281","78.424875","23.788995","25.108455","23.5371","77.916225","574.7994","564.74928","545.61564","561.90096","581.7114","538.06968","9.159774","9.868758","9.75891","10.066698","0","1","0"
"","968.2506","1340.1512","55.56817","78.267465","23.73243","25.09953","23.45043","130.82265","567.37008","561.906","544.58316","560.51244","579.72888","533.7504","9.158304","9.719196","9.673488","10.053228","1","1","0"
"","966.7368","1339.4304","55.45365","78.06942","23.4543","24.9969","23.41401","23.76783","566.0838","559.50156","544.33008","558.0414","577.17972","530.01756","9.147132","9.619152","9.6042","10.04508","0","1","0"
"","961.5192","1336.96","54.820955","77.75046","23.444805","24.994635","23.348295","118.940475","565.54092","557.892","542.3256","555.19488","575.61336","527.6484","9.105012","9.60477","9.593586","10.044642","1","2","0"
"","953.229","1336.5136","54.77696","77.457015","23.435895","24.653055","23.208105","127.246155","561.03696","555.61032","539.91684","555.11424","573.95988","525.267","9.078774","9.596562","9.563076","9.98559","1","1","0"
"","947.1354","1334.6696","53.547935","77.37129","23.42136","24.62439","22.84842","0.69771","559.94904","553.1184","537.17436","553.94208","572.16456","521.21196","9.0291","9.59037","9.542358","9.97119","1","0","0"
"","944.2824","1330.6544","53.444475","76.74372","23.363445","24.475395","22.72407","31.85058","558.07452","552.09852","536.3694","551.88108","571.59756","514.6002","9.007686","9.55326","9.504186","9.953274","1","2","0"
"","940.4154","1325.832","53.3288","76.601565","23.347905","24.259005","22.6713","108.61389","555.1794","550.35612","534.2832","549.8406","567.5868","510.22224","8.942496","9.541926","9.45009","9.873048","0","0","0"
"","939.2544","1325.3376","52.929415","76.29687","23.22363","24.070785","22.469775","99.74013","553.257","549.46296","534.1212","547.1154","565.08048","507.72492","8.938944","9.497154","9.394398","9.746688","0","1","0"
"","927.5106","1325.1704","52.869845","76.24638","23.146395","23.901045","22.41753","70.110165","552.72744","544.95144","527.14548","544.4118","564.43788","504.64368","8.93244","9.469194","9.372258","9.746256","1","1","0"
"","917.4054","1323.4776","52.839325","76.074165","23.011875","23.885775","22.38192","6.64356","552.45456","543.26916","526.27212","541.81476","560.2158","503.67168","8.908782","9.464208","9.305778","9.711924","1","1","0"
"","916.5444","1320.4728","52.720465","75.829185","22.898505","23.875845","22.365645","132.835275","551.55564","533.14596","525.88836","538.86276","559.11168","499.752","8.862282","9.447432","9.232194","9.651408","1","2","0"
"","915.9492","1319.4208","52.130435","75.08178","22.387545","23.76876","22.14441","145.116285","550.05948","533.02788","524.13804","538.7616","557.2098","497.59128","8.829702","9.437376","9.222306","9.63906","0","1","0"
"","915.1212","1318.4352","51.87042","74.31516","22.37238","23.71644","22.03236","69.349335","548.01792","530.75808","522.55476","527.46012","555.06996","484.46064","8.779818","9.436272","9.22224","9.632826","0","1","0"
"","907.215","1309.5","51.6369","74.21346","22.369545","23.495355","21.9987","57.869685","542.69928","529.60572","517.39308","527.11956","554.80176","482.11344","8.76555","9.39081","9.136926","9.562026","0","0","0"
"","905.8362","1306.284","51.52091","73.762065","22.272975","23.3748","21.97878","59.102925","542.17836","529.596","515.952","526.59","552.43044","481.04244","8.761302","9.385734","9.00576","9.517158","1","2","0"
"","905.6832","1297.396","51.439115","73.64016","22.23627","23.367375","21.938415","60.129345","541.83672","528.61392","514.96416","525.95064","551.22192","481.02408","8.72952","9.113364","8.954274","9.484728","1","2","0"
"","904.1088","1295.2","51.359175","73.435365","22.21554","23.317785","21.893475","139.216275","541.7658","526.22316","513.41868","525.37932","549.59436","476.25552","8.645856","9.099132","8.870508","9.351414","1","0","0"
"","892.8114","1294.6712","51.16783","72.99414","22.21368","23.25171","21.85848","143.64219","539.78976","524.79108","508.5","522.16452","542.26836","474.6852","8.631462","9.089214","8.860452","9.30153","0","1","0"
"","892.2432","1288.2416","50.724135","72.232245","22.17912","23.210145","21.70875","102.51873","535.21632","513.6858","506.0682","520.93332","541.06236","473.42268","8.621406","9.061356","8.787228","9.264354","0","2","0"
"","888.5994","1284.22","50.3321","71.77896","22.13928","23.072925","21.684975","11.493555","534.73032","512.65116","504.1062","517.56372","540.14112","472.64544","8.58741","9.057444","8.76012","9.215808","0","0","0"
"","887.0148","1278.7832","50.25244","70.656525","21.94638","22.61751","21.641625","11.062215","532.96056","511.6968","500.60664","513.65988","536.41944","470.02464","8.543892","9.01602","8.753262","9.159846","0","2","0"
"","873.7434","1276.432","50.156995","70.645995","21.8958","22.498425","21.576105","27.19446","531.89136","499.22856","499.086","513.21996","533.66904","467.38908","8.498916","9.007344","8.752542","9.107322","1","0","0"
"","873.5712","1275.408","49.994385","70.54029","21.820395","22.442595","21.46422","106.038405","529.53408","498.46716","494.9676","512.442","532.09548","466.8894","8.46507","8.931828","8.75049","9.101298","1","2","0"
"","871.4022","1273.1216","49.763945","70.14087","21.81837","22.418565","21.38946","133.051575","529.48944","494.19504","490.42692","510.65136","530.073","463.89456","8.464434","8.85966","8.747058","9.100104","1","0","0"
"","864.1854","1268.1408","49.73241","70.129215","21.799725","22.292175","21.380625","138.33486","528.345","493.82424","487.6632","509.95404","524.41308","463.87728","8.456136","8.854992","8.739846","9.087252","1","0","0"
"","863.4636","1255.9968","49.52073","70.01559","21.7311","22.21209","21.2298","9.960225","525.76344","486.41364","486.42588","509.29956","521.41644","462.39408","8.452458","8.703","8.689296","9.072888","1","0","0"
"","861.9096","1239.5264","49.31787","69.803685","21.47535","22.155585","21.1317","88.59681","524.3166","485.69616","486.34776","507.93624","518.64444","461.5488","8.45166","8.654724","8.666454","9.070656","0","2","0"
"","861.0714","1235.8584","49.272545","68.823","21.448995","21.995655","20.954445","44.002725","516.44952","484.82496","485.45748","505.45836","518.13576","460.58724","8.4456","8.622594","8.606214","9.035424","0","2","0"
"","850.6224","1234.4704","48.70187","68.470155","21.388095","21.94284","20.917125","102.746235","512.99892","483.318","483.849","502.76304","513.90684","458.61984","8.371368","8.615244","8.600976","9.00339","1","1","0"
"","844.9632","1225.1792","48.286315","68.248845","21.170535","21.932385","20.680215","6.925545","512.29836","481.95684","483.02712","501.95736","511.08696","458.13456","8.342934","8.5761","8.600304","8.967882","1","0","0"
"","843.9846","1223.18","47.777765","66.57903","21.159375","21.912075","20.59188","104.23044","511.53804","480.77388","481.50036","501.13692","507.70044","455.96052","8.313732","8.512368","8.580726","8.95797","1","2","0"
"","837.6408","1214.9784","47.594015","66.568455","21.016485","21.674085","20.511345","127.89948","510.30576","480.681","479.5542","500.26968","506.50344","454.257","8.142132","8.474916","8.57925","8.898552","0","1","0"
"","828.1086","1214.904","47.57662","65.983905","20.99418","21.661245","20.2314","49.03611","508.14972","480.21372","476.35956","499.73004","499.89384","446.95944","8.101734","8.452578","8.459184","8.825826","0","0","0"
"","825.939","1209.0672","47.371275","65.290185","20.807835","21.658215","20.21052","89.261655","507.53016","475.84152","475.37424","498.8772","498.5586","446.26932","8.06283","8.450556","8.423922","8.776494","0","1","0"
"","823.113","1190.9472","47.36361","65.266155","20.748255","21.463605","19.96173","73.02951","501.57576","473.56344","473.75136","497.41704","495.79056","445.83768","8.022618","8.429574","8.315472","8.708676","1","2","0"
"","822.576","1188.5576","47.287065","64.8621","20.44713","21.458355","19.9239","61.521645","497.89152","473.14044","473.21496","497.29464","494.56548","444.34872","7.802706","8.413026","8.313552","8.652036","1","1","0"
"","822.489","1183.3032","47.192915","64.5759","20.434425","21.37404","19.679025","62.649165","495.84492","470.04048","467.62236","494.9838","494.4798","443.8386","7.79988","8.392746","8.267652","8.62758","0","2","0"
"","822.012","1176.66","46.937555","64.556865","20.43153","21.30108","19.610445","70.7019","495.558","469.7316","466.353","493.29864","493.28964","442.27656","7.761948","8.26524","8.244444","8.580804","0","1","0"
"","816.7422","1176.5928","46.42365","64.30914","20.37726","21.04926","19.3341","111.862485","493.95204","469.38924","465.45228","492.45372","492.13044","441.6714","7.754064","8.245326","8.240388","8.574534","0","2","0"
"","812.3154","1168.996","46.391275","64.016235","20.152035","20.766285","19.261485","138.644505","492.13188","468.05472","463.1562","489.95784","490.93236","440.01936","7.723164","8.231724","8.22744","8.56329","0","0","0"
"","812.0994","1168.8792","46.111765","63.979695","19.87092","20.74854","19.200015","40.674315","492.10992","466.35804","462.5478","487.84752","490.64796","438.32016","7.654224","8.10837","8.191548","8.553294","0","1","0"
"","803.898","1154.384","46.090905","63.87813","19.787175","20.65368","19.103295","8.637675","490.8852","463.3254","458.2638","484.5492","487.94076","436.78224","7.650318","8.085456","8.107608","8.548854","1","2","0"
"","802.44","1152.0008","45.924725","63.072405","19.47864","20.574555","19.009725","22.943445","487.9422","462.81492","456.37884","481.4388","484.95888","436.36644","7.60914","7.982748","8.080254","8.52948","1","1","0"
"","796.6482","1150.1696","45.739085","62.507115","19.399725","20.549055","18.943065","79.26474","487.46124","459.39456","452.38608","477.9648","479.64456","435.5676","7.569786","7.980042","8.0517","8.357784","1","1","0"
"","792.792","1150.1128","45.668385","62.471115","19.38318","20.47371","18.8826","96.69336","486.05544","457.00092","452.34792","476.23824","479.00304","434.907","7.52769","7.975434","7.997106","8.338356","0","2","0"
"","784.6008","1149.4512","45.544975","62.162055","19.295445","20.367915","18.75261","16.22709","486.0306","455.01552","449.25912","471.72312","477.71928","433.43244","7.46649","7.953954","7.99611","8.312904","1","1","0"
"","783.864","1145.6832","44.941785","61.998435","19.168065","20.168985","18.64377","81.94524","483.99876","451.60452","448.78608","471.42936","470.08764","432.45756","7.411092","7.896072","7.994472","8.256204","0","2","0"
"","771.6192","1142.8728","44.748095","61.85043","19.166835","20.082525","18.352155","40.266765","483.77484","449.26848","445.5666","468.99756","469.61064","427.5504","7.3695","7.878534","7.926606","8.24586","1","1","0"
"","770.679","1135.6824","44.692025","61.78284","19.15881","19.935765","18.286995","44.5401","482.75928","449.02944","445.09212","467.26524","457.46028","421.86708","7.362678","7.79898","7.796364","8.201592","1","1","0"
"","759.5892","1130.976","44.622445","61.45245","19.12083","19.869675","18.237615","98.116695","482.30604","447.04008","443.00952","466.33644","453.59244","421.07364","7.313466","7.769994","7.764384","8.193222","1","0","0"
"","758.259","1130.9552","44.314305","61.410375","18.80913","19.848195","18.128895","125.939685","479.13228","446.77548","441.63576","462.789","449.88696","419.07636","7.300752","7.654764","7.763256","8.178984","0","1","0"
"","753.702","1127.6632","44.24462","60.68997","18.745215","19.79523","18.087885","12.085605","477.36756","442.83888","435.78504","461.09772","449.08704","412.68312","7.274994","7.619262","7.73472","8.137194","0","0","0"
"","751.086","1126.3048","43.95391","60.31134","18.28164","19.747035","17.972385","122.836575","477.24228","442.32804","435.54744","458.72316","448.97436","412.54272","7.225914","7.582974","7.612764","8.101332","0","1","0"
"","741.2808","1126.1536","43.95391","58.604445","18.086205","19.694835","17.775795","12.22074","474.61464","442.27368","433.39464","456.93684","446.7096","405.10944","7.178754","7.504128","7.557894","8.031912","1","1","0"
"","739.5666","1123.1184","43.52306","58.508955","18.04398","19.607775","17.73201","121.259715","473.14944","441.37728","429.36444","455.14008","441.15192","403.31376","7.142286","7.486098","7.546896","7.975578","0","0","0"
"","738.2616","1122.4968","43.263325","58.49343","18.0096","19.593855","17.552955","99.392685","471.4758","437.60196","427.81608","454.92732","438.87564","402.42492","7.094598","7.433736","7.465284","7.884972","0","1","0"
"","738.2328","1121.2928","43.043525","58.451805","17.977155","19.300785","17.545335","10.49862","470.41236","436.63284","425.96496","452.83536","436.20876","401.08356","7.094148","7.409622","7.398402","7.859334","1","2","0"
"","734.6418","1117.8824","42.76853","58.211055","17.857335","19.260345","17.41695","58.22367","469.46988","435.36636","418.09824","451.5318","432.90108","400.09068","7.071462","7.40241","7.349598","7.805844","1","0","0"
"","733.2276","1114.0904","42.512715","57.69054","17.79537","19.213845","17.388195","9.11094","466.21008","426.81672","415.80504","449.46216","432.58932","398.98152","7.006818","7.3659","7.309122","7.676934","1","0","0"
"","729.8052","1105.188","42.28539","57.44475","17.776425","19.207545","17.369235","115.1607","463.99212","426.19644","411.2316","446.29488","428.9472","396.47016","7.001262","7.325778","7.29633","7.615596","1","1","0"
"","726.1308","1103.4448","41.68101","57.42063","17.40837","19.206105","17.32287","111.545805","462.58308","425.9106","406.77516","446.16528","426.60396","394.90308","6.992898","7.292382","7.258722","7.52676","0","2","0"
"","718.3614","1099.364","41.639605","56.72772","17.32635","19.084905","17.286135","25.40634","456.56964","425.46204","403.97868","445.91328","421.60788","394.68204","6.919506","7.250676","7.217118","7.468998","1","1","0"
"","716.4534","1085.7448","41.35467","56.615445","17.13504","18.89463","17.200575","57.36351","455.67324","424.40688","402.6762","441.01296","419.90112","393.57072","6.899838","7.175298","7.182048","7.441824","1","1","0"
"","716.1324","1084.672","40.923995","56.215665","17.133315","18.454605","17.17731","22.09275","454.6494","423.24624","401.1714","438.52788","418.2606","387.16524","6.895908","7.167156","7.174512","7.418814","0","1","0"
"","714.9438","1083.1464","40.330185","55.959075","16.829655","18.40578","17.137995","25.126125","452.30652","421.1676","399.80376","436.51548","418.11732","386.58888","6.894006","7.162692","7.079604","7.400544","0","2","0"
"","714.474","1071.0912","39.96769","55.64142","16.77171","17.944845","17.054655","54.64761","450.47124","420.75864","396.68004","433.78704","417.93408","386.16984","6.762438","7.158174","7.069428","7.396944","0","0","0"
"","714.1158","1063.9944","39.710685","55.608525","16.65936","17.910675","17.032545","94.86894","450.42948","419.95512","395.03988","433.17432","417.26268","384.59736","6.736902","7.135284","6.880188","7.332336","1","1","0"
"","713.7246","1056.316","39.168675","55.38204","16.60641","17.896845","16.95543","81.018105","449.8794","419.53032","390.53232","432.657","416.862","383.54904","6.730596","7.102248","6.812214","7.32063","0","1","0"
"","710.43","1055.2704","38.978975","55.026","16.48761","17.871195","16.885665","95.91885","449.53308","419.22504","386.67312","432.49788","413.94384","382.63644","6.724062","7.081638","6.788004","7.235472","1","1","0"
"","694.8822","1055.0672","38.864525","54.88776","16.415265","17.58528","16.67391","8.481285","447.7086","418.74552","385.52976","427.8024","412.29108","379.125","6.719502","7.008816","6.738474","7.219926","0","1","0"
"","688.8042","1051.9512","38.82963","54.789885","16.148865","17.583075","16.548945","128.06868","445.815","408.93372","384.93864","426.63636","405.3582","376.03692","6.709938","6.94551","6.736518","7.16985","1","1","0"
"","688.5702","1051.2888","38.03947","54.265545","16.056555","17.57463","16.548375","98.242575","445.50072","408.70548","384.33204","426.19356","400.80492","373.8888","6.702024","6.935922","6.685398","7.157004","0","1","0"
"","683.004","1046.696","37.782745","52.205985","16.052835","17.540355","16.53264","52.171545","445.26096","407.0034","383.29596","422.99352","395.87688","372.68136","6.61893","6.92379","6.565992","7.118778","1","1","0"
"","672.285","1046.2776","37.74232","52.14546","15.906675","17.244645","16.521795","120.876975","445.08312","404.99208","382.9014","422.5266","388.06236","372.18384","6.590538","6.844446","6.563052","7.10784","1","2","0"
"","666.7836","1045.5784","37.60078","51.98454","15.855","17.086635","16.51182","72.712545","443.74392","395.0748","375.89004","421.99596","387.55332","367.18092","6.555102","6.744546","6.540444","7.0854","0","1","0"
"","660.354","1039.1608","37.46631","51.76107","15.678135","17.07579","16.40565","81.35634","443.1654","391.9356","375.804","417.12948","387.12708","367.07292","6.539196","6.703986","6.502332","6.964662","1","0","0"
"","649.1994","1032","37.37146","51.6465","15.66045","16.86282","16.38432","105.51687","438.87744","390.44916","375.71112","416.11824","385.5096","364.62708","6.536394","6.669036","6.473106","6.913008","0","1","0"
"","646.6812","1029.0704","37.224145","51.48837","15.47874","16.530525","16.337235","86.172795","437.35284","389.71656","372.63276","415.47708","384.45336","360.57816","6.523392","6.649794","6.381912","6.905022","1","1","0"
"","645.033","1026.4032","37.2204","51.075","15.441","16.52643","16.19298","107.24187","436.74336","387.73728","369.90864","413.99496","383.67","351.06336","6.475212","6.632004","6.318042","6.895602","1","1","0"
"","640.0962","1022.9008","37.14228","50.8725","15.039975","16.466445","16.18671","149.83008","436.64904","386.7012","366.42564","410.15916","383.0454","349.28424","6.440448","6.600414","6.294516","6.821928","0","0","0"
"","638.5608","1020.0728","36.776285","50.546565","14.745555","16.382985","16.18635","144.08961","432.93492","385.5726","364.97052","407.22876","380.538","347.742","6.400716","6.580506","6.290688","6.75414","0","1","0"
"","636.1158","1005.868","36.554035","50.35518","14.6625","16.287","16.14564","74.227245","432.30096","384.80436","362.5614","407.13264","379.61676","346.32216","6.345234","6.509586","6.281898","6.738498","0","2","0"
"","630.6696","987.3192","36.090565","49.38894","14.556885","16.225665","16.13229","34.40985","432.08424","384.4026","360.68724","406.3392","377.9658","344.86668","6.286278","6.45627","6.243708","6.725562","1","2","0"
"","624.6372","973.308","35.68523","49.30479","14.311215","16.19748","16.10913","97.0872","423.62244","384.16248","358.91928","403.90812","377.38764","340.1388","6.2424","6.454206","6.1326","6.679404","1","0","0"
